"","WMU","Id","d_PCIntra","d_PCFlux","d_PCCon","time_diff"
"629","4U","629","2.5682202193862355E-10","1.320832998760099E-5",0,19.2439049005508
"630","4U","630","2.853578021680666E-11","6.112191700798269E-6",0,19.2439049005508
"631","4U","631","1.8262899337709892E-9","6.118167021883896E-5",4.83882157699502e-09,19.2439049005508
"632","4U","632","6.420550548542075E-9","9.088646830319894E-5",4.56019997405781e-09,19.2439049005508
"633","4U","633","1.6918864089952348E-7","4.801718577923403E-4",4.20296268322501e-06,19.2439049005508
"634","4U","634","2.853578021680666E-11","6.197658575381019E-6",0,19.2439049005508
"635","4U","635","2.8535780216584958E-11","6.213664909464726E-6",2.10799480666261e-08,19.2439049005508
"636","4U","636","4.340292170805105E-8","2.777074489603856E-4",5.4944537203916e-08,19.2439049005508
"637","4U","637","2.853578021680666E-11","6.61295896217611E-6",0,19.2439049005508
"638","4U","638","1.1414312085968918E-10","9.361011276580793E-6",0,19.2439049005508
"639","4U","639","2.8535780214811454E-11","7.6321531645812E-6",2.59404569345323e-07,19.2439049005508
"640","4U","640","2.853578021503314E-11","6.208212645831076E-6",5.11511195405503e-09,19.2439049005508
"641","4U","641","7.133945053802621E-10","2.9053070690901376E-5",0,19.2439049005508
"642","4U","642","2.8535780214811454E-11","7.700976910963535E-6",4.55454748065373e-07,19.2439049005508
"643","4U","643","1.5165083573659037E-5","0.004768399072172807",0.00126194686117487,19.2439049005508
"644","4U","644","7.28021974869119E-4","0.040055050436948875",0.0175427621595962,19.2439049005508
"645","4U","645","2.853578021680666E-11","7.686746901205213E-6",0,19.2439049005508
"646","4U","646","1.3982532305986973E-9","4.8678328391623184E-5",1.57269024586843e-07,19.2439049005508
"647","4U","647","4.5657248345471837E-10","1.964456355170071E-5",0,19.2439049005508
"648","4U","648","2.853578021503314E-11","7.910103311229052E-6",0,19.2439049005508
"649","4U","649","1.1414312086678324E-10","1.1952113088705611E-5",0,19.2439049005508
"650","4U","650","3.218390850169003E-5","0.008933061341350301",0.00391068524894773,19.2439049005508
"651","4U","651","1.1414312086279286E-10","1.5721308434520024E-5",1.63397390278923e-08,19.2439049005508
"652","4U","652","1.1414312086367959E-10","1.5050204128383938E-5",0,19.2439049005508
"653","4U","653","2.8535780216584958E-11","6.586622164132981E-6",0,19.2439049005508
"654","4U","654","2.8535780216584958E-11","6.987080584691839E-6",0,19.2439049005508
"655","4U","655","2.5682202193995376E-10","2.3629985290362374E-5",0,19.2439049005508
"656","4U","656","2.853578021503314E-11","7.858675950051286E-6",2.96534632503402e-08,19.2439049005508
"657","4U","657","2.8535780214811454E-11","7.507637440705523E-6",1.06447525699328e-08,19.2439049005508
"658","4U","658","1.1414312086367959E-10","1.4826620427711895E-5",0,19.2439049005508
"659","4U","659","4.5657248345471837E-10","2.8522819032836814E-5",0,19.2439049005508
"660","4U","660","2.853578021680666E-11","7.0053896157623805E-6",0,19.2439049005508
"661","4U","661","2.416438404453123E-4","0.0237787220195214",0.00916268944664045,19.2439049005508
"662","4U","662","2.853578021680666E-11","7.86815385325869E-6",0,19.2439049005508
"663","4U","663","1.1414312086367959E-10","1.5034655536256129E-5",1.89232730276274e-07,19.2439049005508
"664","4U","664","2.853578021503314E-11","7.943564436042307E-6",0,19.2439049005508
"665","4U","665","2.8535780214811454E-11","7.876775618133713E-6",0,19.2439049005508
"666","4U","666","1.4990598691951205E-4","0.018602728153205798",0.00158056661706667,19.2439049005508
"667","4U","667","2.5682202193463323E-10","1.8433090880489157E-5",0,19.2439049005508
"668","4U","668","2.5682202194061876E-10","1.5189182002885844E-5",1.90546848542684e-07,19.2439049005508
"669","4U","669","1.1414312086279286E-10","1.593956698893995E-5",1.04957887502542e-07,19.2439049005508
"670","4U","670","2.5682202194061876E-10","2.2110942449248406E-5",0,19.2439049005508
"671","4U","671","1.3982532305986959E-9","5.0173114277600135E-5",8.98999629142261e-08,19.2439049005508
"672","4U","672","2.853578021503314E-11","4.323301793975611E-6",0,19.2439049005508
"673","4U","673","2.853578021503314E-11","6.097331994878557E-6",1.78295683690715e-09,19.2439049005508
"674","4U","674","2.853578021503314E-11","7.423119893729555E-6",0,19.2439049005508
"675","4U","675","2.853578021503314E-11","7.345929597981894E-6",0,19.2439049005508
"676","4U","676","1.80064882314024E-4","0.020600001801206358",0.00596876988381753,19.2439049005508
"677","4U","677","2.853578021503314E-11","5.359283068877877E-6",0,19.2439049005508
"678","4U","678","4.565724834529448E-10","2.008150641767405E-5",2.1556385723235e-08,19.2439049005508
"679","4U","679","6.592906661065241E-7","0.0010090442535909574",4.1972355280005e-05,19.2439049005508
"680","4U","680","2.853578021503314E-11","7.353243681089476E-6",0,19.2439049005508
"681","4U","681","1.1414312086367959E-10","7.0105777425777275E-6",0,19.2439049005508
"682","4U","682","3.698237115964064E-8","1.665721504953984E-4",7.12800561144947e-07,19.2439049005508
"683","4U","683","2.853578021680666E-11","5.3465846120691825E-6",2.74769214328251e-07,19.2439049005508
"684","4U","684","1.8262899337851768E-9","3.770623192835534E-5",6.44403322889239e-09,19.2439049005508
"685","4U","685","1.1414312085924581E-10","1.0667979114957842E-5",0,19.2439049005508
"686","4U","686","1.398253230570764E-9","3.52569469135938E-5",1.27290563166094e-06,19.2439049005508
"687","4U","687","2.853578021503314E-11","7.179887451908679E-6",0,19.2439049005508
"688","4U","688","2.853578021503314E-11","7.23646132059552E-6",0,19.2439049005508
"689","4U","689","2.853578021503314E-11","7.441494085340156E-6",0,19.2439049005508
"690","4U","690","2.853578021503314E-11","6.608022705364417E-6",2.95662902300177e-08,19.2439049005508
"691","4U","691","2.853578021503314E-11","3.513990769574058E-6",0,19.2439049005508
"692","4U","692","2.853578021503314E-11","6.522746024793998E-6",0,19.2439049005508
"693","4U","693","1.1414312086279286E-10","1.2950987587159425E-5",0,19.2439049005508
"694","4U","694","6.4205505485686755E-9","1.082607948061214E-4",0,19.2439049005508
"695","4U","695","7.488930159832977E-7","0.0012031861054476675",1.98346279346192e-06,19.2439049005508
"696","4U","696","2.8535780214811454E-11","6.591331134243384E-6",0,19.2439049005508
"697","4U","697","2.853578021680666E-11","5.311373077410117E-6",1.14373815357761e-10,19.2439049005508
"698","4U","698","2.8535780216584958E-11","6.539264852719641E-6",2.87211781922137e-13,19.2439049005508
"699","4U","699","1.1414312086722663E-10","1.314924874232536E-5",2.18224360806258e-12,19.2439049005508
"700","4U","700","2.853578021503314E-11","6.526292284227217E-6",0,19.2439049005508
"701","4U","701","2.5682202194061876E-10","1.743473459094623E-5",0,19.2439049005508
"702","4U","702","2.5682202194061876E-10","2.2160687581226514E-5",0,19.2439049005508
"703","4U","703","4.565724834529448E-10","1.9353511648517658E-5",0,19.2439049005508
"704","4U","704","7.133945054090817E-10","4.032351939410307E-5",0,19.2439049005508
"705","4U","705","5.499444098961828E-6","0.003326740073762758",1.35984051805943e-05,19.2439049005508
"706","4U","706","1.1414312086013256E-10","1.0599860217016916E-5",0,19.2439049005508
"707","4U","707","5.033711630057543E-8","2.417426961066155E-4",3.12527938986123e-06,19.2439049005508
"708","4U","708","2.8535780214811454E-11","7.99470291807385E-6",0,19.2439049005508
"709","4U","709","6.42055054855205E-9","1.1137986628667562E-4",2.11447478433283e-05,19.2439049005508
"710","4U","710","2.5682202194593934E-10","1.7004323533862222E-5",0,19.2439049005508
"711","4U","711","2.853578021680666E-11","7.471137080396E-6",0,19.2439049005508
"712","4U","712","2.853578021680666E-11","7.965019859981541E-6",0,19.2439049005508
"713","4U","713","1.1414312085968918E-10","8.539051170711847E-6",8.63916627919963e-10,19.2439049005508
"714","4U","714","4.7486391857049175E-7","8.344723963822663E-4",1.46397439360139e-05,19.2439049005508
"715","4U","715","4.56572483444964E-10","3.246548124840448E-5",9.52942869541653e-05,19.2439049005508
"716","4U","716","2.853578021503314E-11","7.944899402913681E-6",0,19.2439049005508
"717","4U","717","1.1414312086367959E-10","1.1381528634915229E-5",0,19.2439049005508
"718","4U","718","2.853578021680666E-11","4.500703847136134E-6",0,19.2439049005508
"719","4U","719","4.5657248345471827E-10","2.693119082431972E-5",0,19.2439049005508
"720","4U","720","2.5682202193995376E-10","2.401983814751107E-5",0,19.2439049005508
"721","4U","721","2.8535780214811454E-11","4.008956531329562E-6",0,19.2439049005508
"722","4U","722","2.0802583777238012E-8","1.1591548194261195E-4",5.32803704525937e-08,19.2439049005508
"723","4U","723","7.133945053935636E-10","4.072297004021153E-5",1.49061449047116e-08,19.2439049005508
"724","4U","724","1.1414312085924581E-10","9.728481551759928E-6",5.54026193394709e-09,19.2439049005508
"725","4U","725","2.853578021503314E-11","5.6696858602922095E-6",0,19.2439049005508
"726","4U","726","2.853578021503314E-11","5.6840348838379965E-6",0,19.2439049005508
"727","4U","727","2.8535780214811454E-11","7.805603760189448E-6",0,19.2439049005508
"728","4U","728","1.0272880877611458E-9","3.854069671214427E-5",0,19.2439049005508
"729","4U","729","6.420550548581979E-9","1.1812875563258242E-4",3.73799167149546e-05,19.2439049005508
"730","4U","730","2.5682202194221488E-8","1.7370541232136427E-4",3.02944762291468e-12,19.2439049005508
"731","4U","731","2.8535780214811454E-11","7.2767181330250745E-6",0,19.2439049005508
"732","4U","732","1.1414312086279286E-10","1.022372769812726E-5",0,19.2439049005508
"733","4U","733","2.853578021680666E-11","7.7266901573368E-6",1.57809887383228e-06,19.2439049005508
"734","4U","734","4.5657248345471837E-10","3.258335309365092E-5",4.69390520927338e-06,19.2439049005508
"735","4U","735","2.853578021680666E-11","7.29514640898668E-6",2.4359237681544e-12,19.2439049005508
"736","4U","736","1.1414312086367965E-8","1.2922173678803672E-4",2.3841410076526e-07,19.2439049005508
"737","4U","737","1.1414312085968918E-10","1.2894460850060442E-5",0,19.2439049005508
"738","4U","738","2.8535780214811454E-11","6.662309453694008E-6",2.61097882079456e-06,19.2439049005508
"739","4U","739","2.853578021503314E-11","7.313621066432017E-6",2.92856979015089e-12,19.2439049005508
"740","4U","740","1.900072047135733E-5","0.0057170822873665265",0.00209461692302123,19.2439049005508
"741","4U","741","4.109152351081825E-9","8.983259032594545E-5",2.06577096777804e-05,19.2439049005508
"742","4U","742","1.0272880877704559E-9","4.013984384396672E-5",0,19.2439049005508
"743","4U","743","2.568220219505948E-10","2.207490315544906E-5",0,19.2439049005508
"744","4U","744","1.1414312086367959E-10","7.847695408216068E-6",6.30917979864721e-12,19.2439049005508
"745","4U","745","2.853578021503314E-11","4.228972673705535E-6",0,19.2439049005508
"746","4U","746","1.0272880877704555E-9","2.3440659809229198E-5",1.77120823240152e-07,19.2439049005508
"747","4U","747","3.4528294060897295E-9","8.731161488748256E-5",0,19.2439049005508
"748","4U","748","4.5657248345471827E-10","2.839287912035648E-5",1.29726346228772e-12,19.2439049005508
"749","4U","749","1.027288087790408E-9","4.233625651458331E-5",0,19.2439049005508
"750","4U","750","2.853578021680666E-11","3.4388777640759874E-6",0,19.2439049005508
"751","4U","751","1.1414312086367959E-10","1.2679460581775085E-5",0,19.2439049005508
"752","4U","752","2.8535780216584958E-11","7.113299489341793E-6",0,19.2439049005508
"753","4U","753","2.853578021680666E-11","7.419565787723952E-6",0,19.2439049005508
"754","4U","754","2.8535780216584958E-11","7.5699819850598595E-6",0,19.2439049005508
"755","4U","755","2.853578021680666E-11","6.9186431885883115E-6",0,19.2439049005508
"756","4U","756","2.8535780214811454E-11","6.864755812137273E-6",0,19.2439049005508
"757","4U","757","4.5657248344673747E-10","3.0319038241788712E-5",4.13265730779689e-06,19.2439049005508
"758","4U","758","2.8535780216584958E-11","3.353842028311039E-6",9.01646918144528e-11,19.2439049005508
"759","4U","759","2.853578021680666E-11","6.3124727031291665E-6",0,19.2439049005508
"760","4U","760","1.1414312086367959E-10","1.2913823971685683E-5",1.78408567541898e-07,19.2439049005508
"761","4U","761","2.740576331923912E-7","7.289683762069082E-4",0,19.2439049005508
"762","4U","762","2.8535780216584958E-11","7.353834862471236E-6",3.129819368711e-09,19.2439049005508
"763","4U","763","2.853578021503314E-11","4.94123242523531E-6",0,19.2439049005508
"764","4U","764","2.853578021503314E-11","7.079038361959932E-6",0,19.2439049005508
"765","4U","765","2.853578021503314E-11","7.34024618214683E-6",1.68634319360964e-08,19.2439049005508
"766","4U","766","2.853578021503314E-11","6.175899938640311E-6",0,19.2439049005508
"767","4U","767","1.1414312086279286E-10","1.474975469651042E-5",1.26867563341321e-06,19.2439049005508
"768","4U","768","1.1414312086367959E-10","1.464915581790658E-5",0,19.2439049005508
"769","4U","769","2.8535780214811454E-11","6.467549709396239E-6",0,19.2439049005508
"770","4U","770","2.8535780214811454E-11","7.392904973760865E-6",3.51581789520569e-05,19.2439049005508
"771","4U","771","2.5682202194593934E-10","1.8582866380955543E-5",0,19.2439049005508
"772","4U","772","2.853578021680666E-11","5.971949609567383E-6",0,19.2439049005508
"773","4U","773","2.8535780216584958E-11","5.8441540502239825E-6",0,19.2439049005508
"774","4U","774","1.1414312086367959E-10","1.2902310518575389E-5",0,19.2439049005508
"775","4U","775","1.687494752418186E-5","0.0048797171782301",0.000301018580438963,19.2439049005508
"776","4U","776","1.5095427734114562E-8","1.4051300638407164E-4",1.04111231581149e-06,19.2439049005508
"777","4U","777","6.420550548575324E-9","8.796901144288983E-5",0,19.2439049005508
"778","4U","778","1.061816381830728E-7","4.4772550653332066E-4",2.82055719085841e-07,19.2439049005508
"779","4U","779","2.568220219505948E-10","9.335340798691938E-6",2.00304040588281e-08,19.2439049005508
"780","4U","780","2.853578021680666E-11","6.177260138740114E-6",0,19.2439049005508
"781","4U","781","2.8535780216584958E-11","6.401268454710642E-6",0,19.2439049005508
"782","4U","782","2.8535780216584958E-11","7.027779349053122E-6",0,19.2439049005508
"783","4U","783","1.1414312086367959E-10","1.148457757415377E-5",0,19.2439049005508
"784","4U","784","2.853578021503314E-11","3.1155098296738397E-6",2.22401764209952e-09,19.2439049005508
"785","4U","785","2.853578021503314E-11","7.010026474589083E-6",0,19.2439049005508
"786","4U","786","1.1414312086367959E-10","1.2531387385442777E-5",0,19.2439049005508
"787","4U","787","2.853578021680666E-11","4.989692141817522E-6",0,19.2439049005508
"788","4U","788","2.5682202193862355E-10","2.340864754155154E-5",2.24878664961248e-05,19.2439049005508
"789","4U","789","2.568220219446092E-10","1.8738642879759426E-5",1.2960566068691e-10,19.2439049005508
"790","4U","790","1.8262899338153261E-9","4.94341912645867E-5",6.78715396754749e-11,19.2439049005508
"791","4U","791","2.853578021680666E-11","5.708082626842549E-6",0,19.2439049005508
"792","4U","792","4.565724834529448E-10","2.6757380796440975E-5",0,19.2439049005508
"793","4U","793","2.9220638940988467E-8","1.8741509721124268E-4",2.22231101412814e-07,19.2439049005508
"794","4U","794","2.853578021503314E-11","6.256587031794398E-6",0,19.2439049005508
"795","4U","795","2.853578021503314E-11","7.496893042871176E-6",0,19.2439049005508
"796","4U","796","2.8535780216584958E-11","4.022360063990028E-6",0,19.2439049005508
"797","4U","797","2.9220638940818233E-8","1.3052126005849552E-4",2.34378132638874e-06,19.2439049005508
"798","4U","798","2.853578021503314E-11","5.562077605608685E-6",0,19.2439049005508
"799","4U","799","2.853578021680666E-11","6.059231270130387E-6",0,19.2439049005508
"800","4U","800","8.246840482378237E-9","1.1801780714685458E-4",0,19.2439049005508
"801","4U","801","2.853578021680666E-11","7.98123547020584E-6",0,19.2439049005508
"802","4U","802","1.381131762440281E-8","1.340930993132636E-4",2.0900515646807e-07,19.2439049005508
"803","4U","803","2.8535780214811454E-11","6.0655811558244895E-6",0,19.2439049005508
"804","4U","804","2.853578021503314E-11","7.742903851411508E-6",0,19.2439049005508
"805","4U","805","1.394977608362928E-4","0.015151489942037985",0.00226126780033802,19.2439049005508
"806","4U","806","2.853578021503314E-11","7.801640169933764E-6",0,19.2439049005508
"807","4U","807","2.853578021680666E-11","5.945243931074526E-6",0,19.2439049005508
"808","4U","808","2.853578021680666E-11","7.025088837722266E-6",0,19.2439049005508
"809","4U","809","2.8535780216584958E-11","6.466094912441706E-6",1.63268756610818e-07,19.2439049005508
"810","4U","810","1.7227878053904033E-5","0.006127017117211047",0.00371235898267838,19.2439049005508
"811","4U","811","2.853578021503314E-11","7.031517440753181E-6",6.46169915870242e-12,19.2439049005508
"812","4U","812","2.853578021503314E-11","6.469744234180117E-6",0,19.2439049005508
"813","4U","813","2.853578021680666E-11","7.8545451270162E-6",0,19.2439049005508
"814","4U","814","2.853578021503314E-11","7.116041891256779E-6",8.51611654577328e-09,19.2439049005508
"815","4U","815","2.853578021680666E-11","7.1249969414655126E-6",0,19.2439049005508
"816","4U","816","2.853578021503314E-11","6.091870496191371E-6",0,19.2439049005508
"817","4U","817","2.853578021503314E-11","6.859252942170319E-6",0,19.2439049005508
"818","4U","818","2.8535780216584958E-11","6.751504254085566E-6",0,19.2439049005508
"819","4U","819","7.305159735257758E-9","1.234460404125783E-4",1.15062763700003e-07,19.2439049005508
"820","4U","820","1.027288087782427E-9","4.494087637360184E-5",0,19.2439049005508
"821","4U","821","2.853578021680666E-11","7.578813248628667E-6",0,19.2439049005508
"822","4U","822","2.853578021680666E-11","7.642476871629303E-6",0,19.2439049005508
"823","4U","823","1.1414312085968918E-10","1.1689387075122606E-5",4.15169582695723e-12,19.2439049005508
"824","4U","824","2.853578021503314E-11","5.819568818110386E-6",0,19.2439049005508
"825","4U","825","2.8535780214811454E-11","6.606688526531283E-6",0,19.2439049005508
"826","4U","826","2.853578021503314E-11","7.561820658922354E-6",0,19.2439049005508
"827","4U","827","2.853578021680666E-11","7.061995094437362E-6",0,19.2439049005508
"828","4U","828","2.8535780216075075E-9","7.713330261460604E-5",0,19.2439049005508
"829","4U","829","2.8535780216584958E-11","7.8425466110487E-6",0,19.2439049005508
"830","4U","830","1.1414312086367959E-10","1.423293333365336E-5",0,19.2439049005508
"831","4U","831","9.36912418247045E-6","0.0044322319953924725",0.000493984300907785,19.2439049005508
"832","4U","832","3.452829406101922E-9","7.517222597859901E-5",0,19.2439049005508
"833","4U","833","5.593012922273741E-9","1.0678136742972401E-4",0,19.2439049005508
"834","4U","834","2.8535780214811454E-11","7.795681476650166E-6",0,19.2439049005508
"835","4U","835","1.1414312086013256E-10","1.5320491057693168E-5",0,19.2439049005508
"836","4U","836","2.853578021680666E-11","7.71281544450791E-6",0,19.2439049005508
"837","4U","837","2.853578021503314E-11","7.529490326608747E-6",0,19.2439049005508
"838","4U","838","0.0013986527600325686","0.0614128994314008",0.016012975528899,19.2439049005508
"839","4U","839","9.271274992061391E-8","4.4341902926003056E-4",0.000606276861390356,19.2439049005508
"840","4U","840","2.568220219392887E-10","2.294997373931124E-5",0,19.2439049005508
"841","4U","841","2.853578021680666E-11","7.539052309218862E-6",0,19.2439049005508
"842","4U","842","6.420550548525449E-9","1.1848576578733219E-4",0,19.2439049005508
"843","4U","843","2.853578021680666E-11","7.812146713473892E-6",0,19.2439049005508
"844","4U","844","2.853578021680666E-11","7.697529350111473E-6",0.000610128608958888,19.2439049005508
"845","4U","845","1.398253230556798E-9","4.803837571780851E-5",2.55662001297039e-06,19.2439049005508
"846","4U","846","2.8535780216584958E-11","7.169538825186991E-6",0,19.2439049005508
"847","4U","847","2.8535780214811454E-11","7.595566602922936E-6",0,19.2439049005508
"848","4U","848","2.5035706971956556E-4","0.024309109667067463",0.000276219900090531,19.2439049005508
"849","4U","849","2.8535780216584958E-11","7.431024286472106E-6",0,19.2439049005508
"850","4U","850","2.0802583777333763E-8","1.616615253811256E-4",7.38246371365677e-07,19.2439049005508
"851","4U","851","2.8535780216584958E-11","5.483228418127746E-6",0,19.2439049005508
"852","4U","852","1.3982532305862824E-9","4.360167941565123E-5",1.02091153984588e-09,19.2439049005508
"853","4U","853","2.853578021680666E-11","7.119477748305531E-6",0,19.2439049005508
"854","4U","854","1.1414312086722663E-10","1.3848667440111147E-5",0,19.2439049005508
"855","4U","855","1.8262899337993646E-9","4.71951207475857E-5",0,19.2439049005508
"856","4U","856","2.853578021503314E-11","7.13750780968086E-6",0,19.2439049005508
"857","4U","857","1.8262899338295147E-9","6.354163678529571E-5",8.86150744851481e-06,19.2439049005508
"858","4U","858","1.1414312086367959E-10","1.4551199375173269E-5",0,19.2439049005508
"859","4U","859","2.853578021680666E-11","5.9586275951966805E-6",3.02874147667049e-07,19.2439049005508
"860","4U","860","2.853578021680666E-11","7.1555832449807756E-6",0,19.2439049005508
"861","4U","861","3.1460697687921345E-7","7.909033371625412E-4",5.24682578218693e-06,19.2439049005508
"862","4U","862","2.8535780216584958E-11","6.57457099257316E-6",0,19.2439049005508
"863","4U","863","2.8535780214811454E-11","5.888353832625639E-6",0,19.2439049005508
"864","4U","864","1.1688255576415247E-7","4.997176324365768E-4",1.52147056194283e-06,19.2439049005508
"865","4U","865","1.1414312086013256E-10","1.5063569663335448E-5",0,19.2439049005508
"866","4U","866","1.0272880877930683E-9","4.6564199042223584E-5",3.21895646487418e-10,19.2439049005508
"867","4U","867","2.853578021503314E-11","6.18377855752268E-6",0,19.2439049005508
"868","4U","868","2.853578021503314E-11","6.336767196027754E-6",0,19.2439049005508
"869","4U","869","3.452829406084851E-9","6.69755250454068E-5",0,19.2439049005508
"870","4U","870","4.5657248345471837E-10","2.3796272284217648E-5",0,19.2439049005508
"871","4U","871","2.5682202194394413E-10","1.896194070403568E-5",3.40975563759778e-14,19.2439049005508
"872","4U","872","2.8535780216584958E-11","7.397993171890015E-6",0,19.2439049005508
"873","4U","873","6.420550548578652E-9","1.1906874574775869E-4",4.14480461923129e-05,19.2439049005508
"874","4U","874","2.853578021680666E-11","6.986309996999426E-6",1.6019001000518e-08,19.2439049005508
"875","4U","875","5.309070494833581E-5","0.008937167603263456",7.22147364594594e-05,19.2439049005508
"876","4U","876","1.1414312086367959E-10","1.4846958786785893E-5",0,19.2439049005508
"877","4U","877","2.8535780214811454E-11","6.922278493857854E-6",0,19.2439049005508
"878","4U","878","1.1542608954164857E-5","0.0043403524563866",2.93313573496897e-05,19.2439049005508
"879","4U","879","1.929018742578317E-8","1.925299319725701E-4",0,19.2439049005508
"880","4U","880","7.133945053924552E-10","3.1008547732725304E-5",3.01993430564723e-08,19.2439049005508
"881","4U","881","2.853578021503314E-11","7.2335573652828115E-6",0,19.2439049005508
"882","4U","882","2.853578021567604E-9","7.395342899177089E-5",2.43620131264241e-06,19.2439049005508
"883","4U","883","2.853578021503314E-11","7.3453937114799955E-6",0,19.2439049005508
"884","4U","884","2.8535780216584958E-11","5.917003743551149E-6",5.65793062022968e-13,19.2439049005508
"885","4U","885","2.568220219505948E-10","1.7577403254443555E-5",0,19.2439049005508
"886","4U","886","2.416438404454439E-6","0.002128026341955401",3.65647077909656e-05,19.2439049005508
"887","4U","887","2.853578021503314E-11","6.5676209110908195E-6",0,19.2439049005508
"888","4U","888","2.8535780214811454E-11","7.595174944510789E-6",0,19.2439049005508
"889","4U","889","2.8535780214811454E-11","6.164622717382912E-6",5.77898401954622e-10,19.2439049005508
"890","4U","890","4.5657248345471837E-10","2.65020183421253E-5",0,19.2439049005508
"891","4U","891","2.853578021503314E-11","7.3854585422072135E-6",0,19.2439049005508
"892","4U","892","7.305159735300324E-9","9.837119859934748E-5",6.97834080543487e-11,19.2439049005508
"893","4U","893","2.8535780216584958E-11","7.1266130973411765E-6",0,19.2439049005508
"894","4U","894","1.1414312085968922E-10","1.51779462114239E-5",0,19.2439049005508
"895","4U","895","1.1414312086279286E-10","1.3403213217974408E-5",0,19.2439049005508
"896","4U","896","2.853578021680666E-11","7.313605257442333E-6",0,19.2439049005508
"897","4U","897","2.8535780216584958E-11","7.30069580660015E-6",0,19.2439049005508
"898","4U","898","5.20064594432536E-7","8.267574463358923E-4",1.03720293898032e-05,19.2439049005508
"899","4U","899","2.853578021680666E-11","7.19455185853372E-6",0,19.2439049005508
"900","4U","900","1.1414312086013256E-10","1.4257116080788615E-5",3.88611093658183e-08,19.2439049005508
"901","4U","901","1.1414312086013256E-10","1.5379291369967334E-5",3.66322818460152e-08,19.2439049005508
"902","4U","902","2.853578021503314E-11","7.4804998878478765E-6",0,19.2439049005508
"903","4U","903","1.2584279075169466E-8","1.5183440816345442E-4",1.58178076334066e-07,19.2439049005508
"904","4U","904","2.853578021503314E-11","7.0088748890958534E-6",0,19.2439049005508
"905","4U","905","2.8535780216584958E-11","7.1466672934159825E-6",0,19.2439049005508
"906","4U","906","1.8262899338419289E-9","5.466639544089081E-5",4.39865203509524e-06,19.2439049005508
"907","4U","907","2.853578021680666E-11","6.854069691129716E-6",0,19.2439049005508
"908","4U","908","3.3284134043664617E-7","7.817533606906859E-4",1.11851958531873e-07,19.2439049005508
"909","4U","909","2.853578021503314E-11","6.273521255050304E-6",0,19.2439049005508
"910","4U","910","2.853578021680666E-11","5.93207435287545E-6",0,19.2439049005508
"911","4U","911","2.853578021680666E-11","6.627912822951009E-6",4.02803912873066e-13,19.2439049005508
"912","4U","912","2.853578021680666E-11","7.700642798436582E-6",0,19.2439049005508
"913","4U","913","2.853578021680666E-11","4.8377520183101545E-6",0,19.2439049005508
"914","4U","914","4.5657248345205816E-10","2.6673340872873084E-5",2.8905106919553e-13,19.2439049005508
"915","4U","915","2.8535780214811454E-11","4.841587224371613E-6",0,19.2439049005508
"916","4U","916","2.853578021503314E-11","7.697002285345296E-6",0,19.2439049005508
"917","4U","917","2.853578021680666E-11","6.346136210360687E-6",2.19314103654175e-05,19.2439049005508
"918","4U","918","2.3833368994019915E-6","0.002029453599943576",0.000748429148050827,19.2439049005508
"919","4U","919","2.8535780216584958E-11","6.270991754834936E-6",0,19.2439049005508
"920","4U","920","2.853578021680666E-11","6.013032927344503E-6",0,19.2439049005508
"921","4U","921","2.8535780215476515E-9","6.329594196435857E-5",0,19.2439049005508
"922","4U","922","2.853578021503314E-11","6.255150617111479E-6",0,19.2439049005508
"923","4U","923","2.853578021503314E-11","6.834712776181386E-6",1.30993190709231e-10,19.2439049005508
"924","4U","924","1.8262899337851758E-9","4.847243594971541E-5",4.84198179228373e-07,19.2439049005508
"925","4U","925","2.853578021680666E-11","6.685392944193682E-6",0,19.2439049005508
"926","4U","926","2.8535780216584958E-11","6.864767991493343E-6",0,19.2439049005508
"927","4U","927","2.853578021680666E-11","6.85055896231502E-6",0,19.2439049005508
"928","4U","928","2.853578021680666E-11","5.954810792421689E-6",0,19.2439049005508
"929","4U","929","3.107546465512213E-8","2.4343808504526346E-4",2.70186873141332e-06,19.2439049005508
"930","4U","930","2.43307476431815E-6","0.0019765899485256603",6.85765673217315e-07,19.2439049005508
"931","4U","931","2.853578021503314E-11","7.423997113522138E-6",0.00102363956925806,19.2439049005508
"932","4U","932","2.922063894087497E-8","2.1826200076362773E-4",1.5915327309615e-09,19.2439049005508
"933","4U","933","1.2430185862007882E-7","4.9882518951772E-4",0.00589743129622246,19.2439049005508
"934","4U","934","1.1414312086367959E-10","1.3252483763997739E-5",0,19.2439049005508
"935","4U","935","1.1300454323268504E-6","0.0014857869813305854",1.08270805173122e-05,19.2439049005508
"936","4U","936","1.027288087761145E-9","3.964257419040869E-5",4.91363687887519e-08,19.2439049005508
"937","4U","937","2.853578021680666E-11","6.167797870897503E-6",5.28600961402961e-09,19.2439049005508
"938","4U","938","5.778495493693848E-8","2.9266548650937505E-4",2.0991888085387e-08,19.2439049005508
"939","4U","939","1.1414312086367959E-10","1.280684911664921E-5",0,19.2439049005508
"940","4U","940","1.1414312086722663E-10","1.4720425673614531E-5",0,19.2439049005508
"941","4U","941","2.853578021503314E-11","6.160645919142733E-6",6.33911773611259e-11,19.2439049005508
"942","4U","942","2.8535780214811454E-11","7.378909491489487E-6",0,19.2439049005508
"943","4U","943","1.1414312086279286E-10","1.3242809101137566E-5",0,19.2439049005508
"944","4U","944","1.8262899338153261E-9","4.759373177200312E-5",2.61848010422047e-11,19.2439049005508
